realtime,sleep_stage,motor,locomotion,grooming,nestgrooming,nestactivity,rearing,drinking,eating,nesting
2022-10-04 08:35:25.495,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:26.526,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:27.559,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:28.591,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:29.623,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:30.654,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:31.687,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:32.719,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:33.751,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:34.782,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:35.815,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:36.847,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:37.879,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:38.910,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:39.943,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:40.975,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:42.007,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:43.038,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:44.071,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:45.103,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:46.135,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:47.166,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:48.209,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:49.231,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:50.263,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:51.295,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:52.327,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:53.359,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:54.391,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:55.423,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:56.455,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:57.487,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:58.519,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:35:59.551,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:00.583,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:01.615,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:02.647,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:03.679,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:04.711,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:05.743,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:06.775,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:07.807,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:08.839,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:09.871,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:10.903,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:11.935,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:12.967,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:13.999,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:15.031,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:16.063,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:17.095,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:18.127,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:19.159,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:20.191,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:21.223,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:22.255,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:23.287,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:24.319,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:25.351,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:26.383,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:27.415,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:28.447,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:29.479,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:30.511,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:31.543,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:32.575,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:33.607,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:34.639,NR,0,0,0,0,0,0,0,0,0
2022-10-04 08:36:35.670,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:36.703,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:37.735,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:38.767,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:39.798,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:40.831,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:41.863,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:42.895,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:43.926,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:44.959,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:45.991,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:47.023,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:48.055,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:49.087,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:50.119,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:51.151,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:52.183,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:53.215,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:54.247,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:55.279,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:56.311,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:57.343,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:58.375,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:36:59.407,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:00.439,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:01.471,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:02.503,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:03.535,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:04.567,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:05.599,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:06.631,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:07.663,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:08.695,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:09.727,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:10.759,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:11.791,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:12.823,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:13.855,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:14.887,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:15.919,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:16.951,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:17.983,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:19.015,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:20.047,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:21.079,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:22.111,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:23.143,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:24.175,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:25.207,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:26.239,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:27.271,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:28.303,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:29.335,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:30.367,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:31.399,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:32.431,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:33.463,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:34.495,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:35.527,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:36.559,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:37.591,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:38.623,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:39.655,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:40.688,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:41.719,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:42.751,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:43.783,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:44.816,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:45.847,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:46.879,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:47.911,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:48.943,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:49.975,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:51.007,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:52.039,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:53.071,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:54.103,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:55.135,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:56.167,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:57.199,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:58.231,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:37:59.280,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:38:00.295,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:38:01.327,W,0,0,0,0,1,0,0,0,0
2022-10-04 08:38:02.359,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:03.391,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:04.423,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:05.455,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:06.487,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:07.519,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:08.551,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:09.583,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:10.615,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:11.647,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:12.679,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:13.711,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:14.743,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:15.775,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:16.807,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:17.839,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:18.871,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:19.903,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:20.935,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:21.967,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:22.999,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:24.031,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:25.063,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:26.095,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:27.127,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:28.159,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:29.191,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:30.223,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:31.255,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:32.287,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:33.319,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:34.351,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:35.383,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:36.415,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:37.447,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:38.479,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:39.511,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:40.543,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:41.575,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:42.607,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:43.639,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:44.671,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:45.703,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:46.735,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:47.767,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:48.799,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:49.831,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:50.863,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:51.895,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:52.927,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:53.959,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:54.991,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:56.023,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:57.055,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:58.087,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:38:59.119,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:00.151,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:01.183,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:02.216,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:03.247,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:04.279,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:05.311,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:06.344,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:07.375,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:08.407,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:09.439,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:10.472,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:11.503,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:12.535,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:13.567,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:14.600,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:15.631,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:16.663,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:17.695,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:18.728,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:19.759,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:20.791,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:21.823,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:22.856,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:23.887,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:24.919,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:25.951,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:26.983,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:28.015,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:29.047,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:30.079,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:31.111,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:32.143,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:33.175,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:34.207,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:35.239,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:36.271,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:37.303,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:38.335,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:39.367,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:40.399,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:41.431,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:42.463,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:43.495,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:44.527,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:45.559,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:46.592,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:47.623,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:48.655,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:49.687,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:50.719,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:51.751,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:52.783,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:53.815,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:54.847,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:55.879,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:56.911,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:57.943,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:39:58.976,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:00.007,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:01.039,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:02.071,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:03.104,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:04.152,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:05.167,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:06.199,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:07.231,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:08.263,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:09.295,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:10.327,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:11.359,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:12.391,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:13.423,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:14.455,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:15.488,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:16.519,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:17.551,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:18.583,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:19.616,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:20.647,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:21.679,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:22.711,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:23.744,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:24.775,W,0,0,0,1,0,0,0,0,0
2022-10-04 08:40:25.807,W,0,0,0,1,0,0,0,0,0
